Title,City,Country_code,Marker_icon,Workplace_type,Experience_level,Published_at,Remote_interview,Remote,Company_size_from,Company_size_to,salary_from_permanent,salary_to_permanent,salary_currency_permanent,skills_name_0,skills_value_0,skills_name_1,skills_value_1,skills_name_2,skills_value_2
"Java Backend Developer
Web Developer .Net/C#
Frontend Developer/ React
DevOps Manager/Architect
Senior DevOps Engineer
UX/UI Team Leader
Business Intelligence Analyst
Business Intelligence Analyst
UX Designer – eCommerce Department
Microsoft Specialist M365
Business Intelligence Analyst
IT SYSTEM ADMINISTRATOR
Specjalista ds. ciągłości działania
Java Full Stack Developer
Software Engineer (Python)
Senior .NET Software Engineer
Senior DevOps Engineer
JS Software Engineer (React)
Java Software Engineer
JS Software Engineer (React)
DevOps Engineer
Software Developer
Software Developer
Full Stack Developer (Angular/NodeJS)
Senior DevOps Engineer
Senior DevOps Engineer
Senior Fullstack .NET Developer
Embedded Software Developer
Embedded Software Developer
Support Engineer
Game Developer
Backend Developer (Java)
🔥React Native Engineer
Senior Frontend Developer (React)
Live Casino Studio Project Manager
🔥Senior .Net Developer (.NET+AWS)
UI Software Developer
General QA
General QA
Senior Web Application Tester
Senior Web Application Tester
QA Engineer (C#)
QA Automation Engineer
IT Systems Administrator
Web Application Tester
Technical Support Engineer
Administrator IT
Backend Java Developer
Senior ServiceDesk Technician
Senior ServiceDesk Technician
Studio Interior Designer and 3D Artist
Gaming Equipment Technician
Head of Software Development
Software Development Manager
Software Development Manager - Data
Software Development Manager - Frontend
Lead Product Manager
Software Development Engineer Forecast
Software Development Engineer - Frontend
Software Development Engineer III – Java
Security Engineer III
Software Development Engineer III - Data (Fulfillment)
Software Development Engineer - DevOps
Senior iOS Developer
Senior iOS Developer
Front-end Software Engineer (React TL)
IT Manager
Software Development Engineer II - Frontend
Technical Programme Manager
Software Development Engineer II - Data (Fulfillment)
Product Manager
DevOps Engineer
DevOps Engineer
Senior UX/UI Designer
Product Manager
Software Development Engineer II - Java
C# Software Engineer
Senior .NET Software Engineer
Business Analyst/Project Manager
Business Analyst/Project Manager
Junior Technical Product Owner
Junior .NET Software Engineer
Senior Embedded Developer
PHP Software Engineer
Senior Android Engineer
Senior Android Engineer
Service Continuity Manager
Product Designer
Senior UX Designer
Senior Product Designer
Support Manager
Software Dev Engineer - Test Automation
Front-end Software Engineer (React)
Business Analyst
Junior Infrastructure Engineer
Technical Support Specialist
Technical Support Specialist
IT Administrator
Client Engagement Manager
Junior Client Engagement Manager
Junior Customer Support IT with German
Software Engineer - React Native
Software Engineer - Frontend
Software Engineer - Frontend
Senior Front-end Developer
Senior Back-end Developer
Senior PHP (Magento) Developer
Senior Front-end Developer
PHP Back-end Developer
Front-end Developer
PHP Magento Developer
Product Analyst
Mobile App Analyst
Head of Product Management
Remote Business / System Analyst
DevOps Engineer (AWS)
Senior Front-end Engineer (Angular)
Full Stack WordPress Developer (m/f/d)
WordPress BlockEditor Front-end Developer (m/f/d) - Remote
QA Automation (Python, IoT)
QA Automation (Python, IoT)
Fullstack Developer
Senior Java Developer
Software Quality Engineer (QA)
Software Quality Engineer (QA)
Front-end Engineer (Angular)
PHP Developer
Product designer
Junior SQL Administrator
Junior Full Stack Developer
Java Developer
Junior Bioinformatician
Remote Senior PHP Developer
Remote Senior PHP Developer
Remote Senior PHP Developer
Remote Senior PHP Developer
PHP Developer
Remote Senior Frontend Developer
Remote Atlassian Administrator
Remote Frontend Developer
Remote Frontend Developer
Remote Python Test Automation Engineer
Remote QA Engineer / Software Tester
Remote QA Engineer / Software Tester
Remote JavaScript/WordPress Developer
WordPress DeveloperRemote JavaScript/WordPress Developer
Remote JavaScript/WordPress Developer",Warszawa,PL,java,remote,mid,2022-03-19T13:00:12.914Z,TRUE,TRUE,30,200,12000,18000,pln,Test Driven Development,3,Spring Boot,3,Java,4
"Administrator Usług Microsoft
Junior Implementation Consultant",Poznań,PL,admin,partly_remote,mid,2022-08-01T07:00:14.570Z,FALSE,FALSE,35,45,5000,10000,pln,Azure,2,Microsoft 365,3,Windows Server,3
"C++ Developer
Data Analyst (They/She/He)
Agile Project Manager (They/She/He)
Angular Developer (Prowly)(They/She/He)
Angular Developer (Prowly)(They/She/He)
Senior Ruby Engineer
Remote Senior DevOps SRE Engineer (Ruby)
Senior Scala Developer
Senior iOS Developer
Blockchain Rust Developer
Senior iOS Developer
Blockchain Rust Developer
Senior Backend Developer
Senior Android Developer
Senior Android Developer
Quality Assurance Engineer (REMOTE)
Senior Front-End Developer (Vue.js)
Magento 2 Developer (Senior)
Senior Frontend Developer (Vue.js)
Magento 2 Developer (Senior)
Frontend Developer (Angular)
Programista Java (Mid)
Programista Java
Programista Java
Programista Java (Mid)
Programista Java
Frontend Developer (Vue.js)
Front-End Developer (Vue.js)
Product Designer
Product Designer
Programista .NET (Mid)
Frontend Developer (Angular)
Programista .NET (Mid)
Programista .NET
Magento 2 Developer (Mid)
Magento 2 Developer (Mid)
Software Quality Assurance - QA
Project Manager
Analityk Systemowy",Warszawa,PL,c,office,mid,2022-03-13T12:00:20.274Z,FALSE,FALSE,40,80,8000,13000,pln,Linux / Unix,3,STL,3,C++11,4
"Senior DevOps Engineer
Tech Lead
iOS Tech Lead
Head of Product
Senior Android Developer [App MODIVO]
Senior IOS Developer [App MODIVO]
Senior Back-end Developer
Senior PHP (Magento) Developer
Android Developer
iOS Developer
Analityk Danych
Scrum Master
PHP Magento Developer
PHP Back-end Developer
Front-end Developer
QA Automation Engineer
Senior iOS Developer
iOS Developer
Android Developer
iOS Developer
iOS Developer
Product Owner
Senior Android Developer
QA Engineer
React Native Developer
Android Developer
React Native Developer
Android Developer
PHP Laravel Developer
React Frontend Developer
Software Developer
Test Engineer
Junior Project Manager
Junior Software Developer
Junior Software Developer
Junior Fullstack Developer
Junior Software Engineer
Junior Software Developer
Junior Software Developer
Junior Software Developer
Junior Software Developer
Junior Software Developer
Junior Software Developer
Junior Software Engineer
Junior Software Developer
Junior Application Engineer
Junior Python Developer
Junior UX/UI Designer
Junior DevOps Engineer
Junior Software Engineer
Junior Software Tester
Junior Software Tester
Junior JavaScript Developer
Junior Software Engineer
Junior Software Developer
Senior Android Developer
Senior Scala Developer
Rust Developer
Backend Developer(ka)
Senior QA Automation Engineer
QA Engineer(ka)
Junior IT Administrator
Junior Backend Developer(ka)
Junior Product Designer",Wrocław,PL,devops,remote,senior,2022-03-17T15:00:00.000Z,TRUE,TRUE,50,70,25000,30000,pln,Networks,4,Ansible,4,Linux (Debian),5
"Product Trainer / Writer
Tester manualny
Senior Cloud Security Engineer
Senior Software Engineer
Senior Cloud Security Engineer
Senior Cloud Security Engineer
Senior Software Engineer
🎮 C++ Game Programmer
Java Tech Lead
Manager - Software Engineering
Hybrid Fullstack Developer
Technical Lead Power BI
GCP Data Engineer
AI Researcher/Data Scientist
Hybrid Senior Java Developer
Expert Azure Architect
DevOps Engineer
Technical Product Manager
Senior Engineer Manager
Enterprise Architect
Golang Developer
REMOTE Azure Data Engineer
DevOps AWS Engineer
Tableau Developer
Senior Java Developer
Qlik Developer
Information Security Risk Manager
C Embedded Developer
Regular & Senior PHP Developer
Tableau Business Analyst
Senior Java Developer
Java / Kotlin Developer
Power BI Developer
IT Business Analyst
Data Analyst
Senior DevOps Engineer
Qlik Developer
Senior Ruby Engineer
C/C++ Engineer
SAP BI Support Consultant
SAP SD + PS Functional Consultant
Senior Android Developer
Android Developer - Senior/Mid
DevOps Engineer - Senior/Mid
Inżynier Jakości Oprogramowania (QA)
Game Developer: Frontend JavaScript
QA Team Lead
Fullstack .NET Developer
QA Automation Engineer (Java/JavaScript)
Programista BI
Junior Cyber Threat Analyst
SQL Database Administrator
DevOps Engineer
UI Designer – Mid / Regular
Product Designer (UX/UI) – Mid / Regular
Android Developer
Product Designer (UX/UI) - Mid/Regular
Android Developer
Front-end developer
Programista Embedded
Macro Strategist Support Engineer
Junior NOC Engineer
Support Monitoring Specialist
Business Analyst
Technical Writer
Android Developer
UI Designer
Junior Fullstack PHP Developer
Junior Business Analyst
Graphic and Animation Designer
Frontend Developer
Business Analyst
Technical Writer - Senior/Mid
Content and Social Media Specialist
IT Support Specialist with German
Android Developer - Junior
Junior Android Developer
Junior Front-end developer
Android Developer
Programista Embedded
IT Support Specialist with French
1st Line Support with French
IT Support Specialist with Italian
IT Support with Czech
IT Support with Slovak
IT Support with Slovenian
1st Line Support with Italian",Poznań,PL,pm,remote,mid,2022-03-20T09:00:20.868Z,TRUE,TRUE,50,250,10000,13000,pln,draw.io,3,Communication Skills,4,English,5
"Frontend Tech Lead
React Mid Developer
Mid React Developer
Ninja React Developer
Junior Project Manager
Junior Project Manager
Senior Product Manager
Head of Delivery & Support
DevOps Engineer (GCP)
Production Support Service Manager
SRE Lead
SRE Lead
Senior Developer .NET
Senior NLP Data Scientist
Senior QA Automation Engineer
Site Reliability Engineer (SRE)
Site Reliability Engineer (SRE)
Site Reliability Engineer (SRE)
NLP Data Scientist
ML Python Developer
Mid/Senior Python Developer
ML Python Developer
Senior Frontend Developer
Senior Magento 2 Developer
Java Developer + Angular (Regular)
DevOps Engineer
Magento 1 Developer
Wordpress Developer
PHP Laravel Developer
PHP Laravel Developer
Python Developer
PHP Laravel Developer
Help Desk / Service Desk Specialist
Help Desk / Service Desk Specialist
Młodszy Programista PHP
Junior Python ML Developer
Junior Frontend Developer
Junior DevOps Engineer
Młodszy Programista .NET
Specjalista Helpdesk",Gliwice,PL,architecture,remote,senior,2022-10-17T16:46:00.000Z,TRUE,TRUE,70,90,18000,26000,pln,English,4,GitHub,4,JavaScript,5
"Python Developer for Data Science / NLP
Fullstack PHP Developer
Python Developer for Data Science / NLP
Programista FullStack
Programista FullStack",Warszawa,PL,python,remote,mid,2022-04-08T15:00:14.472Z,TRUE,TRUE,80,120,8000,12000,pln,Flask,3,Docker,3,Django,4
"Software (Golang) Team Leader
Back End (Golang) Team Leader
Software (C++) Team Leader
Software (C++) Team Leader
Remote FullStack Developer (C#, .Net)
Payment Switch Developer
.NET Developer
Senior Frontend Developer (Node/remote)
Senior Java Developer (remote)
Senior .NET Developer (remote)
System / Application Engineer – MES
eCommerce Web Developer
QA Automation Engineer (remote)
Remote DevOps Engineer (GCP/Python)
Remote DevOps Engineer (AWS/Python)
Azure Architect and Administrator
React Native Developer
Remote Android Developer (greenfield)
Remote iOS Developer (mid)
Remote ReactJS Developer (mid)
Remote Junior DevOps
System Administrator
Technical Support Engineer
IT Administrator
IT Operations Spec./2nd Line of Support
Mobile Developer (mid)
SysOPS / DevOPS
Software Tester (Automation)
Software Tester (Automation)
QA Engineer
QA Engineer
IT Service Desk Specialist
Junior JavaScript ServiceNow Developer
Junior JavaScript ServiceNow Developer
Junior Software Engineer",Bydgoszcz,PL,go,remote,senior,2022-10-28T12:10:00.000Z,FALSE,TRUE,100,150,37927.66763,56891.50144,usd,Docker,3,Team Player,5,Go,5
"IT Solution Architect
Mid&Senior Magento Developer",Warszawa,PL,architecture,remote,mid,2022-09-27T12:58:00.000Z,FALSE,TRUE,120,160,20000,24000,pln,Kafka Spark,4,Patroni,4,Postgres,4
"Front-end Developer
Python Developer
NLP Engineer",Kraków,PL,javascript,remote,mid,2022-07-08T08:28:00.000Z,TRUE,TRUE,120,130,17000,19500,pln,Git,3,JavaScript,4,Vue.js,4
"Senior Web Developer AEM (Team Lead)
Senior DevOps Engineer
Cloud Solution/Data Engineer
Cloud (Azure) Data Engineer
Cloud (Azure) Developer
Senior Azure Solution Dev (Data Science)
Senior Azure Solution Designer&Developer
Application Developer (Full Stack)",Warsaw,PL,other,partly_remote,senior,2022-05-17T12:27:00.000Z,TRUE,FALSE,130,140,23000,30000,pln,AEM,4,unknown,0,unknown,0
"Inżynier / Administrator LIFERAY
Architekt rozwiązań IT
Architekt rozwiązań IT (ERP Egeria)
Starszy programista Java/Spring - ERP
Starszy programista Angular - ERP
Programista WebMethods
Google Ads Expert
Remote Automotive Software Engineer
Remote Java Developer
Programista Java (ERP)
Programista Frontend - Angular (ERP)
Remote Automotive Software Engineer
Remote Automotive Software Engineer
React Developer with German
Fullstack .NET Developer
Java Developer
Product Owner
Junior Java Developer
Junior Frontend Developer (Angular)
Junior Frontend Developer
Junior Front-end Developer
DevOps Engineer (mid+/senior)
Front-end Developer
Angular Developer
Python Developer
Junior/Mid UX&UI Designer
Junior/Mid UX&UI Designer
Senior Java Developer
Mid Python Developer (Future Fullstack)
Mid Angular Developer (Future Fullstack)
IT Manager
Programista PL/SQL
Programista Java
Mid/Senior QA
Remote iOS Developer
Remote Mid/Senior Frontend Developer
Mid/Senior Java Developer
Java/JEE Programmer
CI/CD Analyst
Regular/Senior Embedded Developer
Senior Python Developer
Quality Assurance Engineer
Remote Regular/Senior Android Developer
Remote Regular/Senior iOS Developer
Senior Software C++ Engineer
Senior Software C++ Engineer
Senior IT Help Desk Specialist
Senior IT Help Desk Specialist
Senior IT Help Desk Specialist
Remote Cyber Security Engineer
Quality Assurance Engineer
Manual QA / Senior Manual QA
Product Owner
Line Manager
Junior Front-end Developer
Junior Angular Developer
Junior Python Developer
UX Researcher
System Specialist
Software C++ Engineer
Software C++ Engineer
Tester Manualny
Junior Cloud Specialist
Junior Cloud Specialist
Junior UX Researcher
Junior Java Developer
Junior Software Developer
Junior Software Engineer
Junior C++ Engineer
Helpdesk Technician
Spec. ds. Edycji Stron Internetowych SEO
Młodszy Specjalista ds. SEO",Rzeszów,PL,other,partly_remote,mid,2022-07-31T10:00:10.728Z,TRUE,FALSE,200,300,20000,25000,pln,Spring,3,HTML,3,Liferay,3
"Engineering Manager
Mid/Senior JavaScript Developer
Senior .Net Developer
.Net Developer
Mid/Senior .Net Developer
DevOps Engineer
Ruby Developer
Ruby Developer
Ruby Developer
System Administrator
Mid/Senior JavaScript Developer
Mid/Senior JavaScript Developer
Mid/Senior JavaScript Developer
Front-end Developer
Front-end Developer
Front-end Developer
Product Support Expert (PL, ENG and GER)
Product Support Expert (PL, ENG and SPA)
Senior Java Developer
Programista Xamarin
Programista Fullstack
Programista BI
Starszy Administrator DWH/BI
System Engineer
Quality Assurance Engineer
Analityk Systemowy / Aplikacyjny
IT Engineer - Tech Support​",Wrocław,PL,pm,remote,senior,2022-11-13T13:00:10.055Z,TRUE,TRUE,200,350,16500,24400,pln,IT,4,unknown,0,unknown,0
"Starszy Programista Fullstack
Programista Fullstack
Analityk Biznesowy
Analityk Systemowy (Hurtownia Danych)
Młodszy Programista SOA/BizTalk
UX/UI Designer",Warszawa,PL,net,remote,senior,2022-10-02T11:00:11.346Z,TRUE,TRUE,200,280,16000,22000,pln,Entity Framework,3,.Net,4,Angular,4
"Starszy Programista Java
Starszy Programista ETL
Architekt IT
Architekt IT
Senior Front-End Developer
Programista Front-End
Architekt CHD (pod hurtownie danych)
Starszy Programista BI
Scrum Master
Programista BI
Programista Front-End
Programista Java
Programista PL/SQL
Programista .NET
Administrator IT ds. Bezpieczeństwa
Specjalista ds. Kontroli Zmian i Wdrożeń
.NET Developer
.NET Developer
.NET Developer
Tester IT
Service Delivery Coordinator
Spec. ds Wsparcia Procesów Wew. IT
Spec. ds. Wsparcia Procesów Wewnętrznych",Warszawa,PL,java,remote,senior,2022-08-09T14:00:11.911Z,TRUE,TRUE,200,220,15500,22000,pln,JPA,4,Git,4,Java 8+,4
"Starszy Programista Xamarin
Programista Xamarin
Analityk danych",Warszawa,PL,net,partly_remote,senior,2022-03-22T16:04:00.000Z,TRUE,FALSE,200,230,12000,19000,pln,Git,5,.Net,5,C#,5
"Microsoft Platform Specialist
Technical Program Manager – Ad Intel
Technical Program Manager – Ad Intel
Technical Program Manager–Ad Intel
Technical Program Manager–Ad Intel
(Senior) Full-Stack Software Engineer
(Senior) Ruby on Rails Engineer
(Senior) Front End Engineer/ 100% REMOTE
Senior Data Platforms Developer / REMOTE
(Senior) Ruby on Rails Engineer
(Senior) Front End Engineer/ 100% REMOTE
(Senior) Full-Stack Software Engineer
Technical Program Manager
Senior Back End Engr
FullStack Software Engineer (Ruby&React)
Senior Back End Engineer (100% Remote)
DevOps Engineer (CI/CD)
(Senior) Full-Stack Software Engineer
(Senior) Ruby on Rails Engineer
(Senior) Front End Engineer/ 100% REMOTE
Senior Back End Engineer
(Senior) Full-Stack Software Engineer
(Senior) Ruby on Rails Engineer
(Senior) Front End Engineer/ 100% REMOTE
Senior Back End Engineer
Dev Infrastructure & Tooling Engineer
Dev Infrastructure & Tooling Engineer
Software Engineer in Test (SDET)
Fullstack Software Engineer
IT Help Desk Associate
IT Help Desk Associate
Agile Delivery Lead with German",Warszawa,PL,admin,remote,senior,2022-07-01T12:24:00.000Z,TRUE,TRUE,250,400,23000,31000,pln,Endpoint Manager,5,Microsoft Migrations,5,Azure Active Directory,5
Software Engineer (d/f/m),Gdańsk,PL,c,partly_remote,mid,2022-09-30T09:00:11.806Z,TRUE,FALSE,500,600,18990.7911,34340.5089,eur,Testing,3,English,4,C++,4
"Backend Developer (Golang)
Junior React Native Developer",Łódź,PL,go,partly_remote,mid,2022-04-05T11:00:19.791Z,TRUE,FALSE,500,800,14000,17000,pln,Golang,4,Microservices,4,NoSQL,4
"Python Machine Learning Developer
Python Developer
Senior Java Developer
Kierownik Techniczny
Junior Java Developer
Junior Java Developer",Gliwice,PL,python,remote,senior,2022-03-10T07:00:26.926Z,TRUE,TRUE,700,900,13000,16000,pln,OpenCV,4,Machine Learning,4,Python,4
"Team Leader (.NET) - Allegro Pay
Team Leader (.NET)-Allegro Pay
Team Leader (Mobile) - Allegro Smart
Team Leader (.NET)-Allegro Pay
Team Leader (Mobile) - Allegro Smart
Team Leader (.NET)-Allegro Pay
Team Leader (Java/Kotlin)
Team Leader (Java/Kotlin)
.Net Developer
Software Engineer (.NET) - Allegro Pay
Senior DevOps Engineer
Senior Software Engineer (Java/Kotlin)
Senior Software Engineer (Java/Kotlin)
Mobile Software Engineer (Android)
Senior Cloud Engineer-DevOps
Senior Data Engineer ( Data Science Hub)
Senior Data Engineer - Advertising
Senior Software Engineer (Java/Kotlin)
Senior Software Engineer - Python (PTO)
Senior Data Engineer - eCommerce/CDP
Senior Big Data Engineer
Senior Software Engineer (Java/Kotlin)
Senior Software Engineer - Python (PTO)
Senior Big Data Engineer
Senior Data Engineer - eCommerce/CDP
Senior Data Engineer (.NET)-Allegro Pay
Senior Software Engineer (Scala)
Senior Software Engineer (.NET)
Senior Data Engineer (Data Science Hub)
Senior Data Engineer (Data Science Hub)
Senior Software Engineer (.NET)
Senior Data Engineer (.NET)- Allegro Pay
Senior Software Engineer (Big Data Team)
Senior Software Engineer (Python)
Senior RPA Developer
Senior React Developer
Senior Java Developer
Cloud Developer
Senior C++ Developer
Tester (Automation &  Manual)
Performance Test Engineer
Automation Test Engineer
Agile Test Engineer
Database Engineer
Software Engineer (Java/Kotlin)
Software Engineer (.NET) - Allegro Pay
Software Engineer (Python) - Data&AI
Software Engineer (.NET) - Allegro Pay
Mobile Software Engineer (Android)
Mobile Software Engineer (IOS)
Front-end Software Engineer
Mobile Software Engineer (UI)
Software Engineer (Java/Kotlin)
Cloud Engineer-DevOps
Software Engineer (.NET) - Allegro Pay
Software Engineer (Python)
Mobile Software Engineer (iOS)
Cloud Engineer-DevOps
Data Engineer (Data Science Hub)
Mid Data Engineer ( Data Science Hub)
Data Engineer - Advertising
Software Engineer (Java/Kotlin)
Big Data Engineer
Data Engineer - eCommerce/CDP
Software Engineer - Python (PTO)
Software Engineer (.NET) - Allegro Pay
Software Engineer (Java/Kotlin)
Big Data Engineer
Software Engineer (.NET) - Allegro Pay
Software Engineer - Python (PTO)
Data Engineer - eCommerce/CDP
Data Engineer - Allegro Pay
Data Engineer (Data Science Hub)
Data Engineer (Data Science Hub)
Data Engineer - Allegro Pay
Mid Software Engineer (Node.js)
Software Engineer for Big Data Team
Software Engineer (Java/Kotlin)
Software Engineer (Python)
Agile Test Engineer
C++ Backend Developer
C++ Developer
Automation Engineer
C++ Developer
Automation Engineer
Agile Test Engineer in Coredev
Mid Java Developer with Devops skills
Functional Analyst
Młodszy Specjalista / Specjalista ds. systemów AIM
Młodszy Analityk IT",Warszawa,PL,net,partly_remote,mid,2022-07-12T16:58:00.000Z,FALSE,FALSE,1001,5000,22400,30000,pln,Communication Skills,3,C#,4,.Net,4
SAP SD Consultant,Warszawa,PL,erp,partly_remote,mid,2022-06-01T09:58:47.340Z,TRUE,FALSE,1500,2000,12000,20000,pln,English,4,SAP,4,SAP SD,4
"Global IT Network & Infra Services Lead
Seller Product Lead
Business Intelligence Lead
Business Intelligence Lead
Production Support Lead
UAT & QA Associate
Application Support with API
Application Support Specialist
SQL database developer
Low-Code Developer",Kraków,PL,admin,remote,senior,2022-04-23T15:00:13.619Z,TRUE,TRUE,5000,10000,25000,30000,pln,CCNP,1,CCNA,1,ITIL,4
Sr. Full-Stack Engineer(JS/TypeScript),Kraków,PL,javascript,remote,senior,2022-08-10T10:12:28.433Z,TRUE,TRUE,6000,7000,16000,27000,pln,TypeScript,3,React,4,JavaScript,4
"Java Developer
iOS Developer
iOS Developer
Android Developer Empik Go
Java Developer
Python Developer (Django) Virtualo",Warszawa,PL,java,remote,mid,2022-08-02T12:00:11.924Z,TRUE,TRUE,,,12000,19000,pln,Microservices,3,Spring,4,Java,4
Backend Software Engineer,Lisboa,PT,scala,remote,senior,2022-04-23T12:00:23.587Z,FALSE,TRUE,11,50,18200.7322,24008.9822,eur,Go,4,Scala,4,unknown,0
Full Stack Developer,Kluż-Napoka,RO,javascript,remote,mid,2022-04-19T09:00:19.974Z,TRUE,TRUE,50,100,18225.20948,29823.07007,gbp,TypeScript,3,ReactJS,3,Node.js,3
"Senior Full Stack Engineer (Remote)
Game Developer
Live Casino Studio Project Manager
Studio Interior Designer and 3D Artist
Gaming Equipment Technician",Cluj-Napoca,RO,python,remote,senior,2022-02-26T10:00:16.463Z,FALSE,TRUE,51,200,25556.3,32911.8678,eur,ReactJS,4,Python,5,Django,5
"Frontend Tech Lead (Typescript, React)
Backend Tech Lead (Javascript/ Python)
Sr Backend Engineer (Python/TypeScript)",Bukareszt,RO,javascript,remote,senior,2022-10-27T08:45:00.000Z,TRUE,TRUE,300,400,35688.75,45205.75,eur,JavaScript,3,React,4,TypeScript,4
"Software Engineer - Cloud Infrastructure
Senior Data Engineer
Full-stack engineer",Stockholm,SE,python,remote,senior,2022-09-30T13:00:09.854Z,TRUE,TRUE,30,50,36362.25,53331.3,eur,Prometheus,4,Python,5,Kubernetes,5
"CTO (Chief Technology Officer)
Data Scientist
Mobile Architect
Android Developer
Lead Back End Nodejs Developer
Lead Front End Developer",Singapore,SG,mobile,remote,senior,2022-04-24T09:00:18.598Z,TRUE,TRUE,50,100,47885.14147,65297.92018,usd,Front-End,5,Backend,5,API,5
"Senior Full Stack Developer
Senior Node.js developer
Middle+ Node.js Developer",Харьков,UA,javascript,remote,senior,2022-07-12T12:34:20.139Z,TRUE,TRUE,50,100,23994.22426,38390.75881,usd,Blockchain,4,Node.js,5,React,5
"Senior Data Engineer
Lead Engineer (Mid-level also available)",San Francisco,US,data,remote,senior,2022-04-26T19:00:15.645Z,TRUE,TRUE,5,10,30472.36275,39178.75211,usd,NoSQL,4,Data Science,4,Python,5
"Backend Software Engineer
Senior Backend Engineer
Software Engineer (Full-Stack)
Support Engineer
Timescale/PostgreSQL Engineer
Data Scientist
Blockchain Engineer (Substrate / Rust)
Senior System Software Engineer
Senior Frontend Engineer
Principal Software Engineer
Fullstack Developer (.NET + Angular)
Database Admin
Project Manager",San Francisco,US,javascript,remote,senior,2022-04-21T14:00:59.504Z,FALSE,TRUE,11,50,54414.93348,90690.10474,usd,MongoDB,4,AWS,5,Node.js,5
"Head of Data Engineering
Full Stack Engineer
Blockchain Engineer
Blockchain Engineer
Software Engineer: Academic Innovation
Lead Full Stack Engineer
DevOps Engineer
Support Engineer
Senior Software Engineer, Back-End
PHP Developer (m/f/d) - Remote",Miami,US,data,remote,senior,2022-05-27T22:26:40.799Z,TRUE,TRUE,50,200,21385.0028,42770.0056,usd,Scala,1,AWS,1,Python,1
Node.js Developer,Southampton,US,devops,remote,mid,2022-05-27T07:43:51.917Z,FALSE,TRUE,50,100,17875.69499,27084.38635,gbp,PostgreSQL,4,Node.js,4,Git,4
"Full Stack Engineer
Product Designer
Frontend Engineer",Fully Remote,US,data,remote,mid,2022-04-18T15:50:00.000Z,TRUE,TRUE,51,300,47158.15795,68924.13135,usd,Elasticsearch,1,Neo4j,1,Our tech stack is Python,1